params,cv_auc,cv_fairness,test_auc,test_fairness
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.18192449732987256,0.15489835928491613,0.5983546311009484,0.2075049272609423,0.637122765097113,0.38325022646447027
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.138003607838823,0.15866948520545435,0.5909870209685727,0.30062658509949364,0.6412898024697186,0.19048269958229888
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.1845112895594788,0.15224807463080287,0.5998959822040393,0.290007900769244,0.629961634204931,0.2036610183352345
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.1569739951411489,0.16813937294678455,0.5963584701138328,0.23363898339570366,0.638630706072254,0.36998357608367444
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.18087470738598813,0.1741995023225865,0.5980767486220328,0.2070432243126066,0.6322258152958415,0.3825575964151513
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.1345090153760722,0.1495188993754206,0.5962643349821392,0.3039696559872837,0.6411790446136275,0.20244822770583107
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.17299471177654238,0.14322989549447945,0.5985079702745314,0.2615387067776408,0.6360696576129684,0.4381825387505871
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.07005646216243476,0.07097931089030972,0.5830728264611964,0.1798047432669567,0.6297764325439263,0.24539849883412734
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.07709482056064458,0.06751051016202043,0.5879260443032991,0.17388707228302605,0.6242512496572862,0.21318523850063748
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.09403628327737047,0.09596388603676337,0.580869891460203,0.21351886017439703,0.6285453862090129,0.3924094561497685
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.08060660783509459,0.08571470950729634,0.5848743948795382,0.20939212082078715,0.6239916041913678,0.33158002478527815
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.0765386335987525,0.07098087694046559,0.5888163201671653,0.17325892659444286,0.6357664352856371,0.27369358308729785
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.08965447397544028,0.07066847519851824,0.5889698561391515,0.1705041390960227,0.6164909369206774,0.22217199871670135
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.09023369878835479,0.10609333978947062,0.5894492395002108,0.21596464587671813,0.6335022541947269,0.3779566194725894
